"Company","Year","Scope","Category","Value","Unit","Source File"
"Various Companies","Recent","Total","General","7357","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","4979","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","1089","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","6068","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 3","Purchased Goods","1","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 3","Transportation","4","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 3","General","13","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","Energy","2598979","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","40","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2019","Scope 1","General","21.118","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2021","Scope 1","General","14.411","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2022","Scope 1","General","8.05","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2025","Total","General","100","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2023","Total","General","38.4","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 3","General","3","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 3","Purchased Goods","3","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 1","Energy","1","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 3","General","14","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2019","Scope 1","General","1","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","3","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 3","Transportation","3","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 3","Direct Emissions","3","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2024","Total","General","185","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","Energy","3","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 1","General","53","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","99.99","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","111","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","19237","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","13212","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","6025","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","4488","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","4.5","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2023","Total","General","120","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2024","Total","General","3061","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","Supply Chain","672","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2023","Total","General","973","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","694","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","1307","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","30","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","9","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","52","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","47","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","Energy","34000","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","Direct Emissions","1.7","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Total","General","80","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2030","Scope 1","General","2040","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2030","Scope 1","General","2019","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 1","Direct Emissions","2787757","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2019","Scope 1","General","2019","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2019","Scope 1","General","2","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2025","Scope 1","General","2","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2021","Scope 1","General","2","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2022","Scope 1","General","2","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2030","Scope 1","Supply Chain","2","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 1","Energy","2","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 2","Direct Emissions","1205682","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 2","Direct Emissions","1","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","2025","Scope 3","General","185","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 3","Transportation","13","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 3","Direct Emissions","9","tonnes CO2e","2024-CCEP-Annual-Report_2025.03.21_Interactive.pdf"
"Various Companies","Recent","Scope 1","General","1.5","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","Recent","Scope 1","Energy","2","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","Recent","Scope 1","General","3","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","Recent","Scope 1","General","2","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","Recent","Scope 3","General","3","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","Recent","Scope 3","Energy","3","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","Recent","Scope 1","Purchased Goods","2","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","Recent","Scope 1","Purchased Goods","3","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","Recent","Scope 1","Direct Emissions","2","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","Recent","Scope 1","Direct Emissions","3","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","Recent","Scope 3","Energy","2","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","Recent","Scope 3","Purchased Goods","3","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","2030","Scope 1","General","1","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","2024","Total","General","9","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","2024","Total","General","80","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","2024","Total","General","85","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","2024","Total","General","84","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","2023","Total","General","84","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","2022","Scope 1","General","2","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","2030","Total","General","3","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","2024","Total","General","1.6","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","2025","Scope 1","General","2","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","2024","Scope 1","Energy","2030","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","2025","Scope 3","Energy","1.2","tonnes CO2e","2024-esg-summary-esg-performance-metrics.pdf"
"Various Companies","Recent","Scope 1","General","3","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2023","Total","General","24","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","General","26","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","General","2","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2030","Scope 1","General","3","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2019","Scope 1","Purchased Goods","46.2","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2027","Scope 1","Purchased Goods","76","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","General","5","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2020","Total","General","21","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Scope 3","Waste","3","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","General","3","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2019","Total","General","20","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Scope 1","Direct Emissions","2","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Scope 1","General","2","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Scope 3","General","3","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2023","Scope 3","Purchased Goods","3","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Scope 3","Purchased Goods","3","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2030","Scope 3","General","2","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2030","Scope 3","General","3","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2023","Total","General","100","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2022","Total","General","23","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","Energy","3","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Scope 3","Purchased Goods","20","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","Waste","1438424","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","General","11014256","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","Energy","90","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","Energy","12.2","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","General","13.1","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","Energy","2","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","General","67","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2025","Total","Waste","99000","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","Waste","99000","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2030","Total","Waste","5","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2023","Total","General","200","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","Direct Emissions","200","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2019","Total","Waste","165840","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2019","Total","Waste","204637","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2030","Total","General","5","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2022","Scope 1","General","6985269","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2022","Total","General","7391418","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2019","Scope 1","General","8645693","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Scope 1","Energy","14000","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Scope 3","Energy","27000","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2023","Total","General","50000","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","General","14000","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","General","4000","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2025","Total","General","99000","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","General","6000","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Total","General","450000","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","2030","Scope 3","General","2030","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Scope 3","Purchased Goods","2023","tonnes CO2e","2024-sustainability-report.pdf"
"Various Companies","Recent","Scope 3","Direct Emissions","11","tonnes CO2e","2024-sustainability-report.pdf"
"Tesla","Recent","Total","General","52","tonnes CO2e","2024-tesla-impact-report.pdf"
"Various Companies","Recent","Total","General","2","tonnes CO2e","2024_Impact_Report-June_20_FINAL.pdf"
"Various Companies","Recent","Total","General","3","tonnes CO2e","2024_Impact_Report-June_20_FINAL.pdf"
"Various Companies","Recent","Scope 1","General","50","tonnes CO2e","2024_Impact_Report-June_20_FINAL.pdf"
"Various Companies","Recent","Scope 1","Purchased Goods","50","tonnes CO2e","2024_Impact_Report-June_20_FINAL.pdf"
"Various Companies","Recent","Scope 2","Transportation","50","tonnes CO2e","2024_Impact_Report-June_20_FINAL.pdf"
"Various Companies","Recent","Scope 3","Transportation","30","tonnes CO2e","2024_Impact_Report-June_20_FINAL.pdf"
"Various Companies","Recent","Scope 1","General","30","tonnes CO2e","2024_Impact_Report-June_20_FINAL.pdf"
"Various Companies","Recent","Scope 1","Purchased Goods","28","tonnes CO2e","2024_Impact_Report-June_20_FINAL.pdf"
"Various Companies","Recent","Scope 2","Transportation","42","tonnes CO2e","2024_Impact_Report-June_20_FINAL.pdf"
"Various Companies","Recent","Scope 3","Transportation","76","tonnes CO2e","2024_Impact_Report-June_20_FINAL.pdf"
"Various Companies","Recent","Scope 3","Energy","17","tonnes CO2e","2024_Impact_Report-June_20_FINAL.pdf"
"Various Companies","2024","Total","Energy","90","tonnes CO2e","2024_Impact_Report-June_20_FINAL.pdf"
"Various Companies","2019","Total","General","35","tonnes CO2e","2024_Impact_Report-June_20_FINAL.pdf"
"Various Companies","2019","Total","General","46","tonnes CO2e","2024_Impact_Report-June_20_FINAL.pdf"
